State,Year,Quarter,District,Count,Amount,Count_log,Amount_log
Haryana,2018,1,mewat district,80255,132978792.61417456,11.292964344347318,18.70570021944312
Haryana,2018,1,panipat district,183960,263054774.7449157,12.12247362165386,19.387872837449137
Haryana,2018,1,gurugram district,1408070,2317083393.8960977,14.15773053037342,21.563575073935436
Haryana,2018,1,kaithal district,98466,149686426.2181104,11.497466589907683,18.824053172053077
Haryana,2018,1,kurukshetra district,110204,172343157.32717517,11.610088472682861,18.9649981479468
Haryana,2018,1,jhajjar district,115322,187960033.84590232,11.655483494647388,19.05173991226858
Haryana,2018,2,yamunanagar district,145792,222903345.7494049,11.8899362273668,19.22224880833499
Haryana,2018,2,sonipat district,253130,475518495.4836759,12.441658469734271,19.9799163361095
Haryana,2018,2,jind district,155618,316637352.4092227,11.955159565269803,19.573267678266465
Haryana,2018,2,rohtak district,179677,372787270.2835766,12.098916073483819,19.73651849395767
Haryana,2018,2,faridabad district,698865,1211325239.46692,13.457212869516148,20.914980836447008
Haryana,2018,2,mahendragarh district,120215,213293581.47763312,11.69703708531068,19.178180091463425
Haryana,2018,2,hisar district,320500,627894549.2713584,12.677637555342862,20.257882795160146
Haryana,2018,2,karnal district,224254,430353501.6175367,12.32053461699719,19.880117525700378
Haryana,2018,2,fatehabad district,169161,203643680.86269987,12.03860620313197,19.131882362177322
Haryana,2018,2,palwal district,128161,242183536.6488716,11.761042565018311,19.305206412573376
Haryana,2018,2,charkhi dadri district,43322,88537038.62394696,10.676415868100923,18.298931537949787
Haryana,2018,2,ambala district,180500,352994750.8908926,12.103486056755072,19.68196374478954
Haryana,2018,2,rewari district,263194,453157049.1288283,12.480646681820875,19.931749310183925
Haryana,2018,2,panchkula district,130924,264234229.40968552,11.782372281157855,19.39234650036483
Haryana,2018,2,bhiwani district,167009,329873004.9319056,12.025802982162327,19.61421830481769
Haryana,2018,2,sirsa district,234948,288080253.195745,12.367119492045273,19.47874965621226
Haryana,2018,2,mewat district,115296,249716563.945022,11.65525801354782,19.335837088432456
Haryana,2018,2,panipat district,265754,440169913.37038267,12.490326347831276,19.90267137708426
Haryana,2018,2,gurugram district,1893511,3604758914.73522,14.45394333565488,22.005520730200256
Haryana,2018,2,kaithal district,142167,283466007.10194105,11.864757701908898,19.46260276954065
Haryana,2018,2,kurukshetra district,153556,302704098.7344694,11.94182060032535,19.528266314483258
Haryana,2018,2,jhajjar district,165377,346182064.7776333,12.015982995070507,19.662475393407256
Haryana,2018,3,yamunanagar district,165095,320728121.92955375,12.014276344773675,19.58610435002862
Haryana,2018,3,sonipat district,315829,689899150.946893,12.662956206859862,20.35205598682547
Haryana,2018,3,jind district,186905,487064678.1780566,12.138355745359762,20.003907481629003
Haryana,2018,3,rohtak district,242013,568546327.4827201,12.396746722704274,20.15859335856945
Haryana,2018,3,faridabad district,1058983,1722572594.332482,13.872819571574619,21.267084704714375
Haryana,2018,3,mahendragarh district,145319,313539207.01478326,11.886686604946199,19.563434972465732
Haryana,2018,3,hisar district,390428,961080725.8344724,12.874998852260699,20.683568965315523
Haryana,2018,3,karnal district,282956,594890203.9680781,12.553046687505766,20.20388741533585
Haryana,2018,3,fatehabad district,159967,308682508.9638707,11.982722822943508,19.547823827562212
Haryana,2018,3,palwal district,173758,381999796.4721205,12.065418805532552,19.76093063377521
Haryana,2018,3,charkhi dadri district,49278,120685428.87020168,10.805233012968248,18.60869795690955
Haryana,2018,3,ambala district,233248,522223540.2280037,12.35985754418194,20.073606292163877
Haryana,2018,3,rewari district,350599,643047741.7898455,12.767398399211924,20.28172952795237
Haryana,2018,3,panchkula district,171066,391072983.2679684,12.04980472593178,19.784404758505552
Haryana,2018,3,bhiwani district,207426,475078358.166042,12.242529928540511,19.978990312953847
Haryana,2018,3,sirsa district,222321,409263123.8749541,12.31187756242714,19.829868841813635
Haryana,2018,3,mewat district,138275,371454678.0918274,11.836999734862879,19.73293741761881
Haryana,2018,3,panipat district,331409,660571357.2553346,12.711108541119419,20.308615711299954
Haryana,2018,3,gurugram district,2877059,5115393851.988528,14.872279149796471,22.355520232796945
Haryana,2018,3,kaithal district,149271,393148924.7561258,11.913518724874624,19.78969904145243
Haryana,2018,3,kurukshetra district,195635,451182253.483242,12.184005957180926,19.92738192555555
Haryana,2018,3,jhajjar district,215184,473013450.7323008,12.27924875506333,19.974634383118058
Haryana,2018,4,yamunanagar district,216626,469237639.97114,12.285927643279612,19.966619893118384
Haryana,2018,4,sonipat district,428989,1037340218.1738504,12.969186556555776,20.759925791629474
Haryana,2018,4,jind district,259036,778822776.4793004,12.464722327161603,20.473294076642404
Haryana,2018,4,rohtak district,300319,829370092.988213,12.612600522033226,20.53617704651564
Haryana,2018,4,faridabad district,2271109,2832603200.576729,14.635778816413223,21.764461984651696
Haryana,2018,4,mahendragarh district,211639,545441257.9905821,12.26263727200218,20.117105672728776
Haryana,2018,4,hisar district,511206,1476103125.5799584,13.144527919065785,21.11267142896312
Haryana,2018,4,karnal district,356327,883621789.4906831,12.783604127560913,20.59953968910963
Haryana,2018,4,fatehabad district,203164,453801169.9837728,12.221768813636498,19.93316970849923
Haryana,2018,4,palwal district,383775,672481291.542182,12.857811722341403,20.326484849785174
Haryana,2018,4,charkhi dadri district,69055,210310441.2750916,11.14265856751203,19.164095288870257
Haryana,2018,4,ambala district,313017,778868451.264339,12.65401278114643,20.473352720851523
Haryana,2018,4,rewari district,535609,1038332553.8976262,13.19115969624274,20.760881949857044
Haryana,2018,4,panchkula district,237408,563481852.1845164,12.377535458989252,20.14964568539669
Haryana,2018,4,bhiwani district,267720,748611718.7064086,12.49769693721458,20.43373100747506
Haryana,2018,4,sirsa district,290380,618718729.5792961,12.57894568903768,20.243161332516422
Haryana,2018,4,mewat district,223048,658766830.3378227,12.315142273916793,20.3058802063934
Haryana,2018,4,panipat district,427930,960831966.9902784,12.966714909786075,20.68331009939876
Haryana,2018,4,gurugram district,4651606,7834266744.800947,15.352723094278945,22.781773121240313
Haryana,2018,4,kaithal district,211975,600215099.0389218,12.264223622172203,20.212798647333425
Haryana,2018,4,kurukshetra district,260273,658077491.6740903,12.469486359133237,20.304833250857083
Haryana,2018,4,jhajjar district,319972,741571573.9301258,12.67598877094756,20.424282240750596
Haryana,2019,1,yamunanagar district,316341,621768079.7163557,12.664576024668202,20.248077718980706
Haryana,2019,1,sonipat district,699422,1419939621.3328834,13.458009558650012,21.073880187467463
Haryana,2019,1,jind district,347169,901895353.7033024,12.75756697206784,20.62000905544654
Haryana,2019,1,rohtak district,575222,1345411743.258372,13.26251133222362,21.019965931968983
Haryana,2019,1,faridabad district,4020631,4128377201.436385,15.20694941345159,22.141150237268064
Haryana,2019,1,mahendragarh district,329809,700858191.0505589,12.706268978001512,20.36781612931411
Haryana,2019,1,hisar district,703750,1656524675.572846,13.464178458436038,21.22798767580387
Haryana,2019,1,karnal district,589011,1295083691.156188,13.286200138180897,20.98184115638515
Haryana,2019,1,fatehabad district,241196,525503934.381601,12.39336515994973,20.079868235183035
Haryana,2019,1,palwal district,719323,1032542809.3600864,13.486065770876008,20.755290343789905
Haryana,2019,1,charkhi dadri district,87835,251032566.6686065,11.383215333447483,19.341093236363246
Haryana,2019,1,ambala district,448912,923757681.9398444,13.014582156424314,20.64396034622983
Haryana,2019,1,rewari district,992599,1395914440.321243,13.808082034679801,21.05681555024017
Haryana,2019,1,panchkula district,336765,690225761.0202861,12.727140636710425,20.352529291925116
Haryana,2019,1,bhiwani district,365815,911210973.3776144,12.809883020112395,20.63028501280087
Haryana,2019,1,sirsa district,384247,765910302.0482943,12.859040853953317,20.45657562169456
Haryana,2019,1,mewat district,366223,978845773.851742,12.810997716459433,20.701884653714913
Haryana,2019,1,panipat district,685081,1414874465.0357556,13.437292358428781,21.070306646816782
Haryana,2019,1,gurugram district,8723777,10558099866.889874,15.981562844307993,23.0801591621864
Haryana,2019,1,kaithal district,286388,720662628.1171092,12.565102813749482,20.39568166357181
Haryana,2019,1,kurukshetra district,368183,771166495.110753,12.816335376155743,20.46341485518037
Haryana,2019,1,jhajjar district,548076,1042049466.2823192,13.214169242445507,20.76445525159065
Haryana,2019,2,yamunanagar district,322842,733097991.577941,12.684918318438324,20.41278993656101
Haryana,2019,2,sonipat district,888795,2100408323.2797816,13.697621891729177,21.46539760243189
Haryana,2019,2,jind district,335183,1085616289.0455685,12.722431930313512,20.805413671020087
Haryana,2019,2,rohtak district,1096201,2813329870.614499,13.90736112383603,21.75763462606118
Haryana,2019,2,faridabad district,3523377,4505940224.12398,15.07493046266821,22.228662413028253
Haryana,2019,2,mahendragarh district,359714,903928698.6442676,12.793064550249625,20.62226104206468
Haryana,2019,2,hisar district,761001,2054472611.492754,13.542389950903406,21.44328501521458
Haryana,2019,2,karnal district,814251,2062725761.781968,13.610023951261766,21.447294130440696
Haryana,2019,2,fatehabad district,212170,601431999.6543777,12.265143119107162,20.214824035707064
Haryana,2019,2,palwal district,741633,1293085677.97656,13.516609790625635,20.980297197477082
Haryana,2019,2,charkhi dadri district,99348,298692889.2887847,11.506384116926807,19.514926477374978
Haryana,2019,2,ambala district,516192,1205417087.992725,13.154234068277514,20.91009147511377
Haryana,2019,2,rewari district,889511,1639474281.2498112,13.698427152509595,21.21764146717858
Haryana,2019,2,panchkula district,351461,780115034.3599005,12.76985403101879,20.474951946722403
Haryana,2019,2,bhiwani district,374433,1139830017.208538,12.833168160727023,20.854144980523348
Haryana,2019,2,sirsa district,344381,869817209.2879229,12.749503881605053,20.583793643271154
Haryana,2019,2,mewat district,415855,1221071244.3604546,12.938091920790741,20.922994379562294
Haryana,2019,2,panipat district,1019615,2473242371.019817,13.83493566302751,21.628795827565586
Haryana,2019,2,gurugram district,8386864,11575310786.46454,15.942177230263356,23.17214028636081
Haryana,2019,2,kaithal district,298191,881165185.4286922,12.605489499770798,20.59675566397388
Haryana,2019,2,kurukshetra district,421509,955339769.7510326,12.951596408509257,20.677577615014375
Haryana,2019,2,jhajjar district,569289,1308026488.612537,13.252143492778147,20.99178534100919
Haryana,2019,3,yamunanagar district,399398,857965334.812949,12.897713692440048,20.57007425432013
Haryana,2019,3,sonipat district,1066029,2495689739.736125,13.879451087840705,21.637830976737
Haryana,2019,3,jind district,408678,1216085135.9555068,12.920682838888942,20.918902631160886
Haryana,2019,3,rohtak district,1158516,3225248552.778762,13.962650433721649,21.894275854853433
Haryana,2019,3,faridabad district,4701377,5869168552.228926,15.363366002493805,22.492978817181434
Haryana,2019,3,mahendragarh district,507177,1079689950.6489153,13.136615334073792,20.799939754133916
Haryana,2019,3,hisar district,1055411,2558826214.5634766,13.869440822487983,21.662814480353916
Haryana,2019,3,karnal district,991286,2467996778.7886715,13.8067583690523,21.626672637797725
Haryana,2019,3,fatehabad district,283362,718709989.016398,12.554480511150985,20.3929684810709
Haryana,2019,3,palwal district,1061268,1687988450.1171808,13.874974977594597,21.246803390749125
Haryana,2019,3,charkhi dadri district,136612,339477044.5007904,11.824900069991042,19.64291688706812
Haryana,2019,3,ambala district,637004,1419170555.3688216,13.364531213969435,21.073338421959956
Haryana,2019,3,rewari district,1206241,2010833861.5122523,14.003019470467603,21.421815329462
Haryana,2019,3,panchkula district,484783,992298739.8465136,13.091456647115814,20.715534768951702
Haryana,2019,3,bhiwani district,475369,1281625493.351535,13.071846623536393,20.971395025896648
Haryana,2019,3,sirsa district,420805,994405010.8659168,12.949924822464324,20.71765513723287
Haryana,2019,3,mewat district,620519,1477213719.6138625,13.338311503625366,21.113423528480016
Haryana,2019,3,panipat district,1155825,2901827842.8905134,13.960324932671687,21.788606666041012
Haryana,2019,3,gurugram district,11843666,15022524504.76374,16.28730376787354,23.432816545375136
Haryana,2019,3,kaithal district,358681,1010171721.1891437,12.790188693062543,20.733386174327002
Haryana,2019,3,kurukshetra district,616227,1219547000.4705918,13.331370681127321,20.921745315648867
Haryana,2019,3,jhajjar district,755297,1642655006.4215214,13.534866328361968,21.219579676120805
Haryana,2019,4,yamunanagar district,498392,1112625525.9934711,13.11914219496219,20.82998839799326
Haryana,2019,4,sonipat district,1368457,3347168252.768132,14.129194385705055,21.93138052763669
Haryana,2019,4,jind district,536486,1639970055.1800826,13.19279574565183,21.217943819579286
Haryana,2019,4,rohtak district,1428337,4158625641.792381,14.172021388437129,22.148450482064742
Haryana,2019,4,faridabad district,5358174,7782346423.807224,15.494133803363427,22.7751237265559
Haryana,2019,4,mahendragarh district,694592,1584910815.2201228,13.451079901805686,21.18379397469263
Haryana,2019,4,hisar district,1309901,3351369912.8069725,14.085462119802504,21.93263502839074
Haryana,2019,4,karnal district,1280457,3322975421.6792216,14.06272760342531,21.924126429866362
Haryana,2019,4,fatehabad district,377876,992743748.5799376,12.842321378456028,20.71598313088196
Haryana,2019,4,palwal district,1273274,2370503274.3677926,14.057102093970341,21.586368121603865
Haryana,2019,4,charkhi dadri district,168941,463339408.279556,12.037304820525245,19.953970406729674
Haryana,2019,4,ambala district,820296,1895665170.874164,13.61742052971417,21.362835627543834
Haryana,2019,4,rewari district,1538398,2831585559.795184,14.24625217320386,21.764102660188634
Haryana,2019,4,panchkula district,573361,1179807255.721688,13.259270814771206,20.88861691947339
Haryana,2019,4,bhiwani district,618484,1752990396.249226,13.335026601442076,21.284588964404573
Haryana,2019,4,sirsa district,558726,1348363727.65355,13.233414470967274,21.02215764067576
Haryana,2019,4,mewat district,850275,2267476888.485292,13.65331510555391,21.54193354739238
Haryana,2019,4,panipat district,1437677,3870819294.7898273,14.178539174508495,22.076732025662015
Haryana,2019,4,gurugram district,14935865,19000424238.11497,16.519275925598304,23.66772714418542
Haryana,2019,4,kaithal district,435877,1329296855.1937056,12.98511537243889,21.00791595907388
Haryana,2019,4,kurukshetra district,796665,1609238971.3669567,13.588189543187186,21.19902721559836
Haryana,2019,4,jhajjar district,965474,2147473030.3808527,13.780374451435808,21.48755765313188
Haryana,2020,1,yamunanagar district,558348,1172835685.667386,13.232737702884895,20.88269031638561
Haryana,2020,1,sonipat district,2016893,5091258326.483329,14.5170687664464,22.35079085237527
Haryana,2020,1,jind district,792514,2305447628.745496,13.58296545019268,21.55854069356274
Haryana,2020,1,rohtak district,1803076,5175066327.070365,14.405004653266026,22.3671179928409
Haryana,2020,1,faridabad district,5840117,8881105700.091959,15.580261388850301,22.907191901975164
Haryana,2020,1,mahendragarh district,812720,1774232508.9539132,13.608141925765427,21.296633777044832
Haryana,2020,1,hisar district,1533724,3820470010.45599,14.243209322948333,22.063639291382554
Haryana,2020,1,karnal district,1579733,4003478768.7248425,14.272766403381407,22.11042951228439
Haryana,2020,1,fatehabad district,438880,1074164856.9302568,12.99198130617143,20.794809319326326
Haryana,2020,1,palwal district,1613263,3109146806.57809,14.293769394033092,21.85761418677893
Haryana,2020,1,charkhi dadri district,208834,562772483.6054599,12.249294956983443,20.14838599005023
Haryana,2020,1,ambala district,956506,2112697116.850913,13.771042340712608,21.47123122259443
Haryana,2020,1,rewari district,1747564,3142595798.451387,14.373733376167682,21.868314982753645
Haryana,2020,1,panchkula district,651033,1274745092.2280152,13.386315611150188,20.9660120679043
Haryana,2020,1,bhiwani district,768147,2100759580.6725063,13.55173640006397,21.46556482135842
Haryana,2020,1,sirsa district,656981,1538727815.1352916,13.395410377718287,21.15422181790022
Haryana,2020,1,mewat district,1241283,3154872672.0695767,14.031656080090833,21.87221397461952
Haryana,2020,1,panipat district,1781967,4661669007.426312,14.393228368322903,22.262639377061447
Haryana,2020,1,gurugram district,16484737,21152356889.052498,16.61794548046322,23.775017173064708
Haryana,2020,1,kaithal district,483716,1393783067.4023824,13.08925323661835,21.055287518381757
Haryana,2020,1,kurukshetra district,976468,2101835665.2169333,13.791697258664634,21.46607692614367
Haryana,2020,1,jhajjar district,1089583,2372192750.431947,13.901305612199872,21.58708057550215
Haryana,2020,2,yamunanagar district,645364,1269799998.4387665,13.377569777682636,20.962125243471114
Haryana,2020,2,sonipat district,2067865,5016220638.103821,14.542027232015379,22.33594262617244
Haryana,2020,2,jind district,791601,2194774577.812515,13.581812755974024,21.50934518016444
Haryana,2020,2,rohtak district,2050920,5946541938.965281,14.53379903093055,22.506075700820954
Haryana,2020,2,faridabad district,5775792,8177450074.37961,15.569185947826051,22.824646212115695
Haryana,2020,2,mahendragarh district,1152066,2503496877.6459007,13.957067410263535,21.64095434253793
Haryana,2020,2,hisar district,1644838,4146210408.44509,14.31315245708895,22.145460599417834
Haryana,2020,2,karnal district,1629574,4045109843.202601,14.30382918893191,22.120774542391654
