State,Year,Quarter,Pincode,RegisteredUsers,Pincode_log,RegisteredUsers_log
Haryana,2020,1,123401,124071,11.723194494148304,11.728609261370584
Haryana,2020,1,122004,120068,11.711809110063161,11.695813527935922
Haryana,2020,2,122001,293479,11.711784520403112,12.58956136543491
Haryana,2020,2,121004,239658,11.703578881883718,12.38696818604605
Haryana,2020,2,121003,198248,11.703570617659956,12.197274051173824
Haryana,2020,2,121001,190142,11.703554089007538,12.15552644042297
Haryana,2020,2,122006,157703,11.71182550283395,11.968468796232456
Haryana,2020,2,122002,154797,11.711792717023645,11.94986986010501
Haryana,2020,2,121102,142490,11.704388444681438,11.867027100789835
Haryana,2020,2,124001,136592,11.728044909070785,11.824753659250087
Haryana,2020,2,123401,135535,11.723194494148304,11.81698518853055
Haryana,2020,2,122004,127957,11.711809110063161,11.759449548962111
Haryana,2020,3,122001,314031,11.711784520403112,12.657246986131938
Haryana,2020,3,121004,261230,11.703578881883718,12.473156524306749
Haryana,2020,3,121003,214022,11.703570617659956,12.273834092458364
Haryana,2020,3,121001,205343,11.703554089007538,12.232437030661494
Haryana,2020,3,122006,170596,11.71182550283395,12.047053467105988
Haryana,2020,3,122002,165039,11.711792717023645,12.013937088589598
Haryana,2020,3,121102,155722,11.704388444681438,11.955827645207288
Haryana,2020,3,124001,149067,11.728044909070785,11.912151148288373
Haryana,2020,3,123401,148188,11.723194494148304,11.906237016905823
Haryana,2020,3,122004,138271,11.711809110063161,11.836970806583313
Haryana,2020,4,122001,336803,11.711784520403112,12.727253468674059
Haryana,2020,4,121004,283882,11.703578881883718,12.55631393784448
Haryana,2020,4,121003,230786,11.703570617659956,12.34924615319742
Haryana,2020,4,121001,221002,11.703554089007538,12.305927030232697
Haryana,2020,4,122006,184356,11.71182550283395,12.12462394991866
Haryana,2020,4,122002,176881,11.711792717023645,12.083232469065777
Haryana,2020,4,121102,169232,11.704388444681438,12.039025833567834
Haryana,2020,4,124001,161912,11.728044909070785,11.994808256746042
Haryana,2020,4,123401,160526,11.723194494148304,11.986211202202105
Haryana,2020,4,122004,150225,11.711809110063161,11.91988944920213
Haryana,2021,1,122001,361360,11.711784520403112,12.797629970328487
Haryana,2021,1,121004,306230,11.703578881883718,12.632091732586087
Haryana,2021,1,121003,247955,11.703570617659956,12.42100255706988
Haryana,2021,1,121001,237542,11.703554089007538,12.378099728927374
Haryana,2021,1,122006,198022,11.71182550283395,12.196133414615401
Haryana,2021,1,122002,189395,11.711792717023645,12.151590060230424
Haryana,2021,1,121102,182342,11.704388444681438,12.113639323599086
Haryana,2021,1,124001,173733,11.728044909070785,12.065274916913605
Haryana,2021,1,123401,172665,11.723194494148304,12.059108580017272
Haryana,2021,1,122004,162301,11.711809110063161,11.997207914913153
Haryana,2021,2,122001,385555,11.711784520403112,12.862439133663594
Haryana,2021,2,121004,328000,11.703578881883718,12.70076888736628
Haryana,2021,2,121003,264861,11.703570617659956,12.48696043905338
Haryana,2021,2,121001,254045,11.703554089007538,12.445266695663076
Haryana,2021,2,122006,211281,11.71182550283395,12.260944280015474
Haryana,2021,2,122002,201795,11.711792717023645,12.215007609587753
Haryana,2021,2,121102,195621,11.704388444681438,12.183934392783161
Haryana,2021,2,124001,186059,11.728044909070785,12.133819106697766
Haryana,2021,2,123401,184718,11.723194494148304,12.126585616771841
Haryana,2021,2,122004,173740,11.711809110063161,12.065315207813912
Haryana,2021,3,122001,412737,11.711784520403112,12.930565865223372
Haryana,2021,3,121004,352312,11.703578881883718,12.772272425628318
Haryana,2021,3,121003,284042,11.703570617659956,12.556877393533034
Haryana,2021,3,121001,272333,11.703554089007538,12.514780861183073
Haryana,2021,3,122006,226097,11.71182550283395,12.328719389712754
Haryana,2021,3,122002,215608,11.711792717023645,12.281217223079969
Haryana,2021,3,121102,210637,11.704388444681438,12.257891551759615
Haryana,2021,3,124001,199561,11.728044909070785,12.203875232986672
Haryana,2021,3,123401,198439,11.723194494148304,12.198237027095697
Haryana,2021,3,122004,186579,11.711809110063161,12.136610020869332
Haryana,2021,4,122001,440178,11.711784520403112,12.994934469542539
Haryana,2021,4,121004,376910,11.703578881883718,12.839761711139921
Haryana,2021,4,121003,303566,11.703570617659956,12.623354328772509
Haryana,2021,4,121001,290827,11.703554089007538,12.5804838676492
Haryana,2021,4,122006,241050,11.71182550283395,12.392759659833768
Haryana,2021,4,122002,229524,11.711792717023645,12.343762878178534
Haryana,2021,4,121102,225645,11.704388444681438,12.326718246800034
Haryana,2021,4,124001,213051,11.728044909070785,12.269286852650907
Haryana,2021,4,123401,212046,11.723194494148304,12.264558511249223
Haryana,2021,4,122004,199804,11.711809110063161,12.205092165016213
Haryana,2022,1,122001,465984,11.711784520403112,13.051906577754384
Haryana,2022,1,121004,400283,11.703578881883718,12.899927075929979
Haryana,2022,1,121003,321859,11.703570617659956,12.681868840426754
Haryana,2022,1,121001,308144,11.703554089007538,12.638322485163993
Haryana,2022,1,122006,255061,11.71182550283395,12.449258011219328
Haryana,2022,1,122002,242575,11.711792717023645,12.3990662198935
Haryana,2022,1,121102,239809,11.704388444681438,12.387598052147334
Haryana,2022,1,124001,225735,11.728044909070785,12.32711702388893
Haryana,2022,1,123401,225100,11.723194494148304,12.324300026894823
Haryana,2022,1,122004,212387,11.711809110063161,12.266165361203733
Haryana,2022,2,122001,490709,11.711784520403112,13.1036065630551
Haryana,2022,2,121004,422488,11.703578881883718,12.953916323009146
Haryana,2022,2,121003,339295,11.703570617659956,12.73462521444211
Haryana,2022,2,121001,324650,11.703554089007538,12.690502957936634
Haryana,2022,2,122006,268387,11.71182550283395,12.500185247735256
Haryana,2022,2,122002,255084,11.711792717023645,12.449348181661126
Haryana,2022,2,121102,253094,11.704388444681438,12.44151624020718
Haryana,2022,2,124001,237736,11.728044909070785,12.378916093290018
Haryana,2022,2,123401,237454,11.723194494148304,12.377729199487097
Haryana,2022,2,122004,224546,11.711809110063161,12.321835864952636
Haryana,2022,3,122001,516313,11.711784520403112,13.154468449710155
Haryana,2022,3,121004,445822,11.703578881883718,13.007675048200333
Haryana,2022,3,121003,357581,11.703570617659956,12.78711718887889
Haryana,2022,3,121001,341866,11.703554089007538,12.742174126400528
Haryana,2022,3,122006,282229,11.71182550283395,12.550474077118158
Haryana,2022,3,122002,267850,11.711792717023645,12.498182401309107
Haryana,2022,3,121102,266955,11.704388444681438,12.494835383852196
Haryana,2022,3,123401,250221,11.723194494148304,12.4300998063465
Haryana,2022,3,124001,250178,11.728044909070785,12.429927943492634
Haryana,2022,3,122004,237160,11.711809110063161,12.376490297821304
Haryana,2022,4,122001,542209,11.711784520403112,13.203406814949885
Haryana,2022,4,121004,468607,11.703578881883718,13.057519743057789
Haryana,2022,4,121003,376201,11.703570617659956,12.837878854006087
Haryana,2022,4,121001,358891,11.703554089007538,12.79077400019826
Haryana,2022,4,122006,296184,11.71182550283395,12.59873616180113
Haryana,2022,4,122002,280688,11.711792717023645,12.544999011168965
Haryana,2022,4,121102,279801,11.704388444681438,12.541833915188546
Haryana,2022,4,124001,262578,11.728044909070785,12.478303459732762
Haryana,2022,4,123401,262455,11.723194494148304,12.47783491774683
Haryana,2022,4,122004,249924,11.711809110063161,12.428912150627017
Himachal Pradesh,2018,1,173205,21409,12.062231143054065,9.971566673346722
Himachal Pradesh,2018,1,174101,10157,12.067390869565173,9.2259184019395
Himachal Pradesh,2018,1,173025,6327,12.061191371710065,8.752581469146884
Himachal Pradesh,2018,1,175131,4677,12.073289544294376,8.450412157725886
Himachal Pradesh,2018,1,171001,4527,12.049424683420915,8.417814747435958
Himachal Pradesh,2018,1,173212,4335,12.062271556775107,8.374476889214643
Himachal Pradesh,2018,1,175001,3744,12.07254696717504,8.227909837597483
Himachal Pradesh,2018,1,176001,2951,12.07824495582233,7.989899374942939
Himachal Pradesh,2018,1,176061,2940,12.078585804880625,7.986164860332727
Himachal Pradesh,2018,1,174303,2912,12.068550443063952,7.976595409316577
Himachal Pradesh,2018,2,173205,29254,12.062231143054065,10.283771595447034
Himachal Pradesh,2018,2,174101,13908,12.067390869565173,9.540219493127752
Himachal Pradesh,2018,2,173025,8719,12.061191371710065,9.073259831427816
Himachal Pradesh,2018,2,175131,6220,12.073289544294376,8.735525185733225
Himachal Pradesh,2018,2,173212,5964,12.062271556775107,8.69349667588463
Himachal Pradesh,2018,2,171001,5918,12.049424683420915,8.685753832960154
Himachal Pradesh,2018,2,175001,4890,12.07254696717504,8.494947582468917
Himachal Pradesh,2018,2,174303,4234,12.068550443063952,8.350902451694811
Himachal Pradesh,2018,2,176001,4023,12.07824495582233,8.299783171949787
Himachal Pradesh,2018,2,176061,4020,12.078585804880625,8.299037181613066
Himachal Pradesh,2018,3,173205,37149,12.062231143054065,10.522692131883208
Himachal Pradesh,2018,3,174101,17987,12.067390869565173,9.79740455372797
Himachal Pradesh,2018,3,173025,11142,12.061191371710065,9.31847703058076
Himachal Pradesh,2018,3,173212,7941,12.062271556775107,8.97979449089521
Himachal Pradesh,2018,3,175131,7758,12.073289544294376,8.956479847999912
Himachal Pradesh,2018,3,171001,7505,12.049424683420915,8.923324744067562
Himachal Pradesh,2018,3,175001,6192,12.07254696717504,8.731013415269564
Himachal Pradesh,2018,3,174303,5563,12.068550443063952,8.623892810075294
Himachal Pradesh,2018,3,176001,5268,12.07824495582233,8.569406062863171
Himachal Pradesh,2018,3,176061,5008,12.078585804880625,8.518791912779934
Himachal Pradesh,2018,4,173205,46448,12.062231143054065,10.746088686264411
Himachal Pradesh,2018,4,174101,22954,12.067390869565173,10.041247492240613
Himachal Pradesh,2018,4,173025,14237,12.061191371710065,9.563599488613745
Himachal Pradesh,2018,4,173212,10405,12.062271556775107,9.250041738827735
Himachal Pradesh,2018,4,175131,9879,12.073289544294376,9.198166571044474
Himachal Pradesh,2018,4,171001,9492,12.049424683420915,9.158204617555654
Himachal Pradesh,2018,4,175001,7597,12.07254696717504,8.935508711503221
Himachal Pradesh,2018,4,174303,6982,12.068550443063952,8.851090687664982
Himachal Pradesh,2018,4,176001,6667,12.07824495582233,8.80492526261806
Himachal Pradesh,2018,4,173001,6284,12.06105265381003,8.745761999375512
Himachal Pradesh,2019,1,173205,56637,12.062231143054065,10.944417760863153
Himachal Pradesh,2019,1,174101,28081,12.067390869565173,10.242848470041249
Himachal Pradesh,2019,1,173025,17415,12.061191371710065,9.765087182800102
Himachal Pradesh,2019,1,173212,12770,12.062271556775107,9.454853949026585
Himachal Pradesh,2019,1,175131,11959,12.073289544294376,9.389239411968807
Himachal Pradesh,2019,1,171001,11430,12.049424683420915,9.343996756788856
Himachal Pradesh,2019,1,175001,9174,12.07254696717504,9.124128675157117
Himachal Pradesh,2019,1,174303,8340,12.068550443063952,9.028818495352793
Himachal Pradesh,2019,1,176001,8058,12.07824495582233,8.994420665751292
Himachal Pradesh,2019,1,173001,7691,12.06105265381003,8.947806093057054
Himachal Pradesh,2019,2,173205,63870,12.062231143054065,11.064605046555634
Himachal Pradesh,2019,2,174101,31906,12.067390869565173,10.370549358860943
Himachal Pradesh,2019,2,173025,19851,12.061191371710065,9.89600966268017
Himachal Pradesh,2019,2,173212,15049,12.062271556775107,9.619066822786719
Himachal Pradesh,2019,2,175131,14034,12.073289544294376,9.549238235812235
Himachal Pradesh,2019,2,171001,13320,12.049424683420915,9.49702194409438
Himachal Pradesh,2019,2,175001,10832,12.07254696717504,9.290259995152056
Himachal Pradesh,2019,2,176001,9780,12.07824495582233,9.188094763028863
Himachal Pradesh,2019,2,174303,9747,12.068550443063952,9.18471482433721
Himachal Pradesh,2019,2,176061,9130,12.078585804880625,9.119320973589014
Himachal Pradesh,2019,3,173205,70222,12.062231143054065,11.159416931230806
Himachal Pradesh,2019,3,174101,35428,12.067390869565173,10.475257746929474
Himachal Pradesh,2019,3,173025,22094,12.061191371710065,10.00306135743222
Himachal Pradesh,2019,3,173212,17220,12.062271556775107,9.753826777981722
Himachal Pradesh,2019,3,175131,15731,12.073289544294376,9.663388566822505
Himachal Pradesh,2019,3,171001,14882,12.049424683420915,9.607907707957207
Himachal Pradesh,2019,3,175001,12394,12.07254696717504,9.424967763522053
Himachal Pradesh,2019,3,176001,11173,12.07824495582233,9.321255432547337
Himachal Pradesh,2019,3,174303,10978,12.068550443063952,9.303648549109834
Himachal Pradesh,2019,3,171003,10399,12.049436379190555,9.249464926660233
Himachal Pradesh,2019,4,173205,77412,12.062231143054065,11.256897086320242
Himachal Pradesh,2019,4,174101,39379,12.067390869565173,10.580987958269882
Himachal Pradesh,2019,4,173025,24538,12.061191371710065,10.107978215351128
Himachal Pradesh,2019,4,173212,19051,12.062271556775107,9.854874872615435
Himachal Pradesh,2019,4,175131,17472,12.073289544294376,9.768354878544631
Himachal Pradesh,2019,4,171001,16323,12.049424683420915,9.700330435154035
Himachal Pradesh,2019,4,175001,13750,12.07254696717504,9.528794103094718
Himachal Pradesh,2019,4,176001,12379,12.07824495582233,9.42375676753181
Himachal Pradesh,2019,4,174303,12230,12.068550443063952,9.411647228681218
Himachal Pradesh,2019,4,176061,11618,12.078585804880625,9.360310898552477
Himachal Pradesh,2020,1,173205,85023,12.062231143054065,11.350677087105353
Himachal Pradesh,2020,1,174101,43696,12.067390869565173,10.685011843713486
Himachal Pradesh,2020,1,173025,27182,12.061191371710065,10.210310268515293
Himachal Pradesh,2020,1,173212,20947,12.062271556775107,9.949750717005767
Himachal Pradesh,2020,1,175131,19230,12.073289544294376,9.864226838582825
Himachal Pradesh,2020,1,171001,17895,12.049424683420915,9.792276623200125
Himachal Pradesh,2020,1,175001,15177,12.07254696717504,9.627536402960045
Himachal Pradesh,2020,1,176001,14023,12.07824495582233,9.548454117726651
Himachal Pradesh,2020,1,174303,13586,12.068550443063952,9.516795129751248
Himachal Pradesh,2020,1,176310,13081,12.079999088274805,9.478916074688227
Himachal Pradesh,2020,2,173205,93348,12.062231143054065,11.444089723994775
Himachal Pradesh,2020,2,174101,48771,12.067390869565173,10.794891152902334
Himachal Pradesh,2020,2,173025,30216,12.061191371710065,10.316126864392293
Himachal Pradesh,2020,2,173212,22621,12.062271556775107,10.026633957357836
Himachal Pradesh,2020,2,175131,20572,12.073289544294376,9.931686206894806
Himachal Pradesh,2020,2,171001,19328,12.049424683420915,9.869310100734541
Himachal Pradesh,2020,2,175001,16849,12.07254696717504,9.732046586838385
Himachal Pradesh,2020,2,176001,15644,12.07824495582233,9.657842735875406
Himachal Pradesh,2020,2,174303,15168,12.068550443063952,9.626943224494804
Himachal Pradesh,2020,2,176310,14833,12.079999088274805,9.604609707323613
Himachal Pradesh,2020,3,173205,101524,12.062231143054065,11.528050502715297
Himachal Pradesh,2020,3,174101,53414,12.067390869565173,10.885828162871782
Himachal Pradesh,2020,3,173025,33220,12.061191371710065,10.410907383167286
Himachal Pradesh,2020,3,173212,24316,12.062271556775107,10.098889848868613
Himachal Pradesh,2020,3,175131,22105,12.073289544294376,10.003559106260344
Himachal Pradesh,2020,3,171001,20882,12.049424683420915,9.946642822850055
Himachal Pradesh,2020,3,175001,18324,12.07254696717504,9.815966955006633
Himachal Pradesh,2020,3,176001,17152,12.07824495582233,9.749870063870528
Himachal Pradesh,2020,3,174303,16548,12.068550443063952,9.714020527581303
Himachal Pradesh,2020,3,176310,16421,12.079999088274805,9.706316282491837
Himachal Pradesh,2020,4,173205,110995,12.062231143054065,11.617240434234867
Himachal Pradesh,2020,4,174101,58396,12.067390869565173,10.975002673319871
Himachal Pradesh,2020,4,173025,36256,12.061191371710065,10.498360163827734
Himachal Pradesh,2020,4,173212,26251,12.062271556775107,10.17545936253226
Himachal Pradesh,2020,4,175131,24257,12.073289544294376,10.096460514505221
Himachal Pradesh,2020,4,171001,22628,12.049424683420915,10.026943356463047
Himachal Pradesh,2020,4,175001,19932,12.07254696717504,9.900081759401296
Himachal Pradesh,2020,4,176001,18553,12.07824495582233,9.828386780026877
Himachal Pradesh,2020,4,176310,18098,12.079999088274805,9.803556713911078
Himachal Pradesh,2020,4,174303,17862,12.068550443063952,9.790430830243832
Himachal Pradesh,2021,1,173205,120028,12.062231143054065,11.695480327879528
Himachal Pradesh,2021,1,174101,63010,12.067390869565173,11.051048722936102
Himachal Pradesh,2021,1,173025,39145,12.061191371710065,10.575027979342014
Himachal Pradesh,2021,1,173212,28099,12.062271556775107,10.243489267499987
Himachal Pradesh,2021,1,175131,26308,12.073289544294376,10.177628354421241
Himachal Pradesh,2021,1,171001,24282,12.049424683420915,10.09749061410392
Himachal Pradesh,2021,1,175001,21401,12.07254696717504,9.97119292889014
Himachal Pradesh,2021,1,176001,19889,12.07824495582233,9.897922094063247
Himachal Pradesh,2021,1,176310,19502,12.079999088274805,9.878272303395065
Himachal Pradesh,2021,1,174303,19161,12.068550443063952,9.860632242229698
